1949-5-05-Churchill-House of Commons Hansard-Mr. Chamberlain.txt;1949-5-05;China (British Policy);14;If eventually things had turned out differently, the position would have been different altogether.
1949-5-05-Churchill-House of Commons Hansard-Mr. Chamberlain.txt;1949-5-05;China (British Policy);5;That is a different question.
1949-5-05-Churchill-House of Commons Hansard-Mr. Churchill.txt;1949-5-05;China (British Policy);1;Rubbish.
1949-5-05-Churchill-House of Commons Hansard-Mr. Churchill.txt;1949-5-05;China (British Policy);3;Failure of administration.
1949-5-05-Churchill-House of Commons Hansard-The Prime Minister (Mr. Attlee).txt;1949-5-05;China (British Policy);44;We have had a very interesting Debate. I must say that I preferred the more measured words of the right hon. Member for Saffron Walden (Mr. R. A. Butler) to the rather portentous opening of the  right hon. Member for Bromley (Mr. H. Macmillan).
1949-5-05-Churchill-House of Commons Hansard-The Prime Minister.txt;1949-5-05;China (British Policy);89;I did not think that the content of his speech was quite equal to the manner. This Debate has taken a rather unexpected line. As I understood it, the Debate was to be concerned solely with the incident on the Yangtse. It has tended to turn into rather a desultory Debate on foreign affairs, and it would really have been more appropriate to have someone who had been prepared for making a speech on foreign affairs to answer the last part of the speech of the right hon. Gentleman.
1949-5-05-Churchill-House of Commons Hansard-The Prime Minister.txt;1949-5-05;China (British Policy);252;The answer was on the question of Hong Kong, and that has been dealt with. I say it is no wonder that this matter was not pursued, because, when we have met any senior officers, they have always said that this idea is complete nonsense. As a matter of fact, a broadside in "The Times" by a gallant admiral, who was a well-liked Member of this House in the last Parliament, has completely silenced the batteries opposite, and my hon. Friend the Member for Buckingham (Mr. Crawley) also made that point. The point about air cover, the idea that somehow or other we were going to have an operation of war for the silencing of batteries with aircraft of various sizes, either land-based or from aircraft carriers, up 220 miles of river, has proved to be absolute moonshine. I think it was quite wise of the right hon. Member for Bromley that he turned away from that and dealt with why it was a wise thing or a foolish thing that the "Amethyst" should have gone to Nan king at all. [An HON. MEMBER: "It did not get there."] I said, why it should go there. It is a very elementary point. The point of the right hon. Gentleman was that it ought not to have started to go there. Surely the point just made by an hon. Member is a very simple point; and is it really worth while in a serious Debate to make a childish little point like that?
1949-5-05-Churchill-House of Commons Hansard-The Prime Minister.txt;1949-5-05;China (British Policy);13;I am coming to that. I think the hon. Member is a lawyer.
1949-5-05-Churchill-House of Commons Hansard-The Prime Minister.txt;1949-5-05;China (British Policy);24;Then it is no use appealing to him to develop a case in an orderly way. Perhaps he will wait for the next round.
1949-5-05-Churchill-House of Commons Hansard-The Prime Minister.txt;1949-5-05;China (British Policy);93;I think it is quite true that she could have remained a greater time. The question was, how long? It was thought wise to take the opportunity, which seemed to be an opportunity, of relieving her, otherwise she might have been tied up a much longer time. It was a matter of judgment. It was not decided, as the right hon. Gentleman can imagine, by a Cabinet decision, or anything of that sort. It was the view taken there. I have no doubt that it is a view as good as anybody's here.
1949-5-05-Churchill-House of Commons Hansard-The Prime Minister.txt;1949-5-05;China (British Policy);182;Yes; 7th March, and down on 10th March; and the "Consort" went upon 8th March. The "Cossack" came down on 14th March, and the American vessel towards the end of March. The truce all this time, as I have pointed out, was uncertain. I do not think—and I think everybody there will not agree with the senior Burgess for Oxford University (Sir A. Salter)—that this was a deliberate action. I think it was shown it was not, because the first firing was stopped when they saw what she was. Then it started again. I have no doubt the right hon. Gentleman is right in saying that there was a large number of troops possibly not very well disciplined, and I do not think this was a concerted act at all. There was a danger that it might happen. It equally might have happened when the other vessels were going up. That is really the position, and we take full responsibility; but we also take full responsibility for letting the people who are on the spot act in the circumstances which they know.
1949-5-05-Churchill-House of Commons Hansard-The Prime Minister.txt;1949-5-05;China (British Policy);128;The right hon. Gentleman has anticipated the point I was going to make. I said that was being determined. The question of the future representation there, whether by ambassador or consul, is obviously one for consideration. I am not prepared to answer that straight off. Similarly, I cannot answer the right hon. Member for Saffron Walden with a positive statement that I will say here and now that an aircraft carrier will go. I am not accustomed to taking decisions of that kind without consulting very fully with our Service advisers. I do not think that it is wise for anyone to get up in the House and to say that we are going to send this, that and the other, without having a proper and full consultation.
1949-5-05-Churchill-House of Commons Hansard-The Prime Minister.txt;1949-5-05;China (British Policy);125;I am afraid that I was out of the Chamber. That is the answer to the main points that have been raised in this Debate. There has been, as I have said, a good deal of tendency to change this into a broad survey of the whole position in the Far East and not only in the Far East but in South-East Asia. The Committee knows that we have been pursuing a policy in South-East Asia. A suggestion was made with regard to Burma, and we have been endeavouring to help Burma. We collaborate with both the Indians and the Pakistanis, and of course in the Far East we are in close touch with our Southern Dominions, and also with the United States of America.
1949-5-05-Churchill-House of Commons Hansard-The Prime Minister.txt;1949-5-05;China (British Policy);26;I cannot say more than that consultation is going on with regard to the particular radio that shall be sent out, its strength, and so forth.
1949-5-05-Churchill-House of Commons Hansard-The Prime Minister.txt;1949-5-05;China (British Policy);26;Plans have been made. Obviously I cannot give the plans in detail, but I can assure the hon. Gentleman that the fullest plans are being made.
1943-10-12-Churchill-House of Commons Hansard-The Prime Minister (Mr. Churchill).txt;1943-10-12;Aģreement With Portuģal;97;I have an anouncement to make to the House arising out of the Treaty signed between this country and Portugal in the year 1373 between His Majesty King Edward III and King Ferdinand and Queen Eleanor of Portugal. This Treaty was reinforced in various forms by Treaties of 1386, 1643, 1654, 166o, 1661, 1703 and 1815 and in a secret declaration of 1899. In more modern times, the  validity of the old Treaties was recognised in the Treaties of Arbitration concluded with Portugal in 1904 and 1914. Article I of the Treaty of 1373 runs as follows: 
